Tax Year,Resident Type,Place of Residence,Country,State,County,Income Class,Disclosure,Number of All Returns,NY AGI of All Returns (in thousands) *,Deductions of All Returns (in thousands),Dependent Exemptions of All Returns (in thousands),Taxable Income of All Returns (in thousands),Tax Before Credits of All Returns (in thousands),Tax Liability of All Returns (in thousands) **,Place of Residence Sort Order,Income Class Sort Order
2009,Full-Year Resident,Putnam,United States,New York,Putnam,"100,000 - 199,999",,"8,659","1,191,161","242,565","10,961","937,635","61,840","56,392",43,10
2003,Full-Year Nonresident,Indiana,United States,Indiana,All,"20,000 - 29,999",,68,"1,628",636,16,976,44,24,114,4
2001,Full-Year Resident, Allegany ,United States,New York,Allegany,"75,000 - 99,999",,756,"64,424","10,757",935,"52,732","3,032","2,944",8,9
2005,Full-Year Resident, NYS Unclassified + ,United States,New York,NYS Unclassified +,"75,000 - 99,999",,502,"43,472","8,926",261,"34,286","2,074","1,993",65,9
2011,Full-Year Resident,Residence Unknown ++,United States,New York,Residence Unknown ++,"200,000 - 249,999",,243,"54,186","5,818",149,"48,219","3,316","2,572",66,11
2002,Full-Year Resident, Chautauqua ,United States,New York,Chautauqua,"30,000 - 39,999",,"5,892","204,645","68,004","4,816","131,825","6,218","5,692",12,5
1999,Full-Year Resident, Steuben ,United States,New York,Steuben,"Under 5,000",,"6,744","15,199","14,368",0,831,33,-175,52,1
2002,Full-Year Resident, Onondaga ,United States,New York,Onondaga,"30,000 - 39,999",,"19,120","665,614","206,845","12,042","446,727","21,886","21,071",37,5
2000,Full-Year Resident, Delaware ,United States,New York,Delaware,"Under 5,000",,"3,495","7,597","7,255",0,342,14,-147,18,1
2002,Full-Year Resident, Franklin ,United States,New York,Franklin,"5,000 - 9,999",,"2,137","15,765","13,631",25,"2,109",84,-308,22,2
2007,Full-Year Resident, Columbia ,United States,New York,Columbia,"5,000 - 9,999",,"2,755","20,307","16,978",18,"3,307",132,-313,16,2
2006,Full-Year Resident, Hamilton ,United States,New York,Hamilton,"75,000 - 99,999",,139,"11,902","2,401",113,"9,388",539,506,26,9
2004,Full-Year Resident, New York City - Queens ,United States,New York,Queens,"30,000 - 39,999",,"100,895","3,512,549","1,211,932","75,437","2,225,191","107,897","94,582",4,5
2003,Full-Year Resident, Cayuga ,United States,New York,Cayuga,"20,000 - 29,999",,"4,460","110,685","46,285","2,792","61,608","2,742","1,780",11,4
2010,Full-Year Nonresident,Michigan,United States,Michigan,All,"5,000 - 9,999",,267,"1,975","1,152",0,648,26,17,122,2
2011,Full-Year Resident,Suffolk,United States,New York,Suffolk,"60,000 - 74,999",,"46,898","3,153,669","825,571","35,004","2,293,094","129,400","120,817",53,8
2009,Full-Year Resident,Montgomery,United States,New York,Montgomery,"20,000 - 29,999",,"3,432","85,366","35,514","2,307","47,545","2,119",388,33,4
2006,Full-Year Resident, Jefferson ,United States,New York,Jefferson,"20,000 - 29,999",,"5,286","130,457","57,302","3,506","69,649","3,081","1,137",28,4
2010,Full-Year Nonresident,Oregon,United States,Oregon,All,"250,000 - 499,999",,156,"53,683","4,637",127,"38,511","2,887",541,136,12
2008,Full-Year Nonresident,Tennessee,United States,Tennessee,All,"60,000 - 74,999",,144,"9,684","2,379",91,"5,787",323,111,141,8
1999,Full-Year Resident, Yates ,United States,New York,Yates,"50,000 - 59,999",,579,"31,683","7,573",683,"23,427","1,183","1,120",63,7
2008,Full-Year Nonresident,Kentucky,United States,Kentucky,All,"10,000 - 19,999",,110,"1,611",853,26,484,20,10,117,3
2009,Full-Year Nonresident,Kentucky,United States,Kentucky,All,"60,000 - 74,999",,79,"5,305","1,199",61,"3,170",175,56,117,8
2002,Full-Year Resident, Otsego ,United States,New York,Otsego,"40,000 - 49,999",,"1,928","86,205","24,392","1,660","60,153","2,967","2,873",42,6
2001,Full-Year Resident, Erie ,United States,New York,Erie,"10,000 - 19,999",,"68,799","1,016,711","618,388","24,644","373,679","15,214",176,20,3
2005,Full-Year Resident, Cayuga ,United States,New York,Cayuga,"100,000 - 199,999",,"1,393","172,254","25,236","1,681","145,337","9,375","8,686",11,10
2008,Full-Year Resident,"Grand Total, Full-Year Resident",United States,New York,"Grand Total, Full-Year Resident","200,000 - 249,999",,"96,405","21,407,458","2,697,965","101,039","18,608,455","1,274,666","1,211,076",67,11
2004,Full-Year Resident, Cattaraugus ,United States,New York,Cattaraugus,"100,000 - 199,999",,912,"115,313","16,297","1,173","97,843","6,367","5,997",10,10
2011,Full-Year Resident,Chautauqua,United States,New York,Chautauqua,"10,000 - 19,999",,"10,005","148,597","94,561","4,109","49,927","2,032","-2,763",12,3
2003,Full-Year Resident, Chautauqua ,United States,New York,Chautauqua,"60,000 - 74,999",,"3,277","218,903","47,517","3,587","167,799","9,037","8,495",12,8
2006,Full-Year Resident, Livingston ,United States,New York,Livingston,"40,000 - 49,999",,"2,147","96,257","26,714","1,526","68,017","3,472","2,999",30,6
2010,Full-Year Nonresident,South Carolina,United States,South Carolina,All,"75,000 - 99,999",,273,"23,855","4,313",135,"14,575",844,334,139,9
2008,Full-Year Resident, Ontario ,United States,New York,Ontario,"5,000 - 9,999",,"4,554","33,761","27,595",56,"6,110",244,-513,38,2
2007,Full-Year Resident, Orleans ,United States,New York,Orleans,"100,000 - 199,999",,764,"96,275","13,609",888,"81,778","5,290","5,040",40,10
2000,Full-Year Resident,"Grand Total, Full-Year Resident",United States,New York,"Grand Total, Full-Year Resident","20,000 - 29,999",,"1,076,279","26,734,635","10,892,471","708,434","15,133,631","671,831","531,738",67,4
2006,Full-Year Nonresident,Massachusetts,United States,Massachusetts,All,"20,000 - 29,999",,881,"21,949","8,199",176,"13,574",634,278,121,4
2002,Full-Year Resident, New York City - Kings ,United States,New York,Kings,"5,000 - 9,999",,"119,113","896,844","837,958","1,348","57,538","2,303","-35,136",2,2
2004,Full-Year Resident, Steuben ,United States,New York,Steuben,"40,000 - 49,999",,"3,279","146,932","41,610","2,951","102,372","5,089","4,771",52,6
2004,Full-Year Nonresident,Georgia,United States,Georgia,All,"30,000 - 39,999",,619,"21,544","6,021",202,"15,320",790,241,110,5
2006,Full-Year Nonresident,Tennessee,United States,Tennessee,All,"200,000 and over",,543,"2,162,575","86,267",527,"1,566,303","107,292","4,114",141,11
2008,Full-Year Resident, Tompkins ,United States,New York,Tompkins,"75,000 - 99,999",,"2,899","250,738","46,731","2,578","201,429","11,734","10,919",56,9
2009,Full-Year Nonresident,Connecticut,United States,Connecticut,All,"20,000 - 29,999",,"3,467","86,716","35,388","1,303","44,055","2,015","1,226",106,4
2010,Full-Year Nonresident,Rhode Island,United States,Rhode Island,All,"75,000 - 99,999",,178,"15,610","3,077",95,"10,737",634,225,138,9
2002,Full-Year Resident, Columbia ,United States,New York,Columbia,"50,000 - 59,999",,"1,611","88,359","21,448","1,397","65,514","3,422","3,193",16,7
2012,Full-Year Resident,Chautauqua,United States,New York,Chautauqua,"60,000 - 74,999",,"3,476","233,026.74","49,521.26","2,972","180,533.48","9,693.79","8,287.24",12,8
2008,Full-Year Resident, Oswego ,United States,New York,Oswego,"Under 5,000",,"7,870","-4,250","14,458",0,875,35,-549,41,1
2004,Full-Year Nonresident,Washington,United States,Washington,All,"30,000 - 39,999",,106,"3,688","1,322",35,"2,331",117,47,146,5
2005,Full-Year Resident, Madison ,United States,New York,Madison,"Under 5,000",,"4,379","8,946","8,364",1,561,22,-426,31,1
2011,Full-Year Nonresident,South Carolina,United States,South Carolina,All,"100,000 - 199,999",,562,"78,857","11,156",347,"65,900","3,645","1,219",139,10
2008,Full-Year Resident, Chautauqua ,United States,New York,Chautauqua,"20,000 - 29,999",,"7,254","178,896","76,041","4,424","98,430","4,395","1,472",12,4
2001,Full-Year Nonresident,Massachusetts,United States,Massachusetts,All,"200,000 and over",,"2,950","4,595,923","194,952","3,107","3,381,853","231,657","27,852",121,11
2010,Full-Year Resident,New York City - Richmond,United States,New York,Richmond,"75,000 - 99,999",,"19,799","1,717,001","362,363","18,325","1,336,312","78,911","72,289",5,9
2005,Full-Year Resident, Oswego ,United States,New York,Oswego,"5,000 - 9,999",,"5,441","40,401","34,163",125,"6,070",243,-837,41,2
2011,Full-Year Resident,Lewis,United States,New York,Lewis,"500,000 and over",,11,"14,208",173,12,"14,023","1,256",912,29,13
2011,Full-Year Nonresident,West Virginia,United States,West Virginia,All,"30,000 - 39,999",,37,"1,277",360,12,836,39,13,147,5
2005,Full-Year Resident, Residence Unknown ++ ,United States,New York,Residence Unknown ++,"100,000 - 199,999",,606,"84,971","12,887",295,"71,789","4,874","4,506",66,10
2000,Full-Year Nonresident,Florida,United States,Florida,All,"Under 5,000",,"1,441","2,213","2,105",0,107,4,-2,109,1
2011,Full-Year Nonresident,New Hampshire,United States,New Hampshire,All,"30,000 - 39,999",,149,"5,181","1,501",42,"3,445",156,77,129,5
2008,Full-Year Resident, Hamilton ,United States,New York,Hamilton,"10,000 - 19,999",,389,"5,762","3,974",81,"1,706",69,-28,26,3
2004,Full-Year Resident, Columbia ,United States,New York,Columbia,"50,000 - 59,999",,"1,598","87,732","21,781","1,388","64,563","3,382","3,083",16,7
2009,Full-Year Resident,Delaware,United States,New York,Delaware,"Under 5,000",,"3,500","-7,992","5,428",0,188,8,-382,18,1
2001,Full-Year Resident, Jefferson ,United States,New York,Jefferson,"30,000 - 39,999",,"3,801","132,131","43,333","3,179","85,619","4,002","3,816",28,5
2008,Full-Year Nonresident,Massachusetts,United States,Massachusetts,All,"250,000 - 499,999",,"1,991","702,268","65,397","2,131","558,240","38,239","8,874",121,12
2011,Full-Year Nonresident,Wisconsin,United States,Wisconsin,All,"50,000 - 59,999",,85,"4,639",915,23,"3,541",158,49,148,7
2001,Full-Year Nonresident,Rhode Island,United States,Rhode Island,All,"5,000 - 9,999",,138,"1,037",657,2,378,15,8,138,2
2005,Full-Year Resident, Genesee ,United States,New York,Genesee,"10,000 - 19,999",,"4,381","64,987","40,043","1,405","23,492",957,-269,24,3
1999,Full-Year Resident, Columbia ,United States,New York,Columbia,"Under 5,000",,"3,816","8,720","8,213",0,515,21,-110,16,1
2012,Full-Year Nonresident,Arizona,United States,Arizona,All,"250,000 - 499,999",,367,"128,643.10","9,731.42",279,"98,024.99","6,654.13","1,498.53",102,12
2011,Full-Year Resident,Tompkins,United States,New York,Tompkins,"75,000 - 99,999",,"2,939","253,841","47,149","2,392","204,301","11,941","11,156",56,9
2011,Full-Year Resident,"Grand Total, Full-Year Resident",United States,New York,"Grand Total, Full-Year Resident","5,000 - 9,999",,"802,102","6,030,202","5,217,606","18,476","794,120","31,779","-158,570",67,2
2011,Full-Year Nonresident,Idaho,United States,Idaho,All,"30,000 - 39,999",,24,833,287,12,488,18,7,112,5
2009,Full-Year Resident,Ontario,United States,New York,Ontario,"20,000 - 29,999",,"5,874","145,419","61,366","2,893","81,160","3,643","1,342",38,4
2009,Full-Year Resident,Cayuga,United States,New York,Cayuga,"75,000 - 99,999",,"2,372","204,522","37,317","2,503","164,702","9,519","8,702",11,9
2006,Full-Year Resident, Genesee ,United States,New York,Genesee,"100,000 - 199,999",,"1,227","155,500","22,491","1,509","131,501","8,494","8,035",24,10
2010,Full-Year Resident,Saratoga,United States,New York,Saratoga,"20,000 - 29,999",,"10,513","260,947","108,684","4,451","147,813","6,675","3,281",47,4
2006,Full-Year Nonresident,Connecticut,United States,Connecticut,All,"200,000 and over",,"23,145","28,710,876","1,127,328","34,067","25,760,293","1,764,577","754,904",106,11
2002,Full-Year Resident, Herkimer ,United States,New York,Herkimer,"20,000 - 29,999",,"3,933","96,719","40,777","2,613","53,329","2,357","1,611",27,4
2003,Full-Year Nonresident,Vermont,United States,Vermont,All,Total,,"4,217","449,155","60,891","2,595","376,153","25,933","7,587",144,12
2006,Full-Year Nonresident,Texas,United States,Texas,All,"Under 5,000",,606,854,778,0,76,3,2,142,1
2009,Full-Year Resident,New York City - Bronx,United States,New York,Bronx,"60,000 - 74,999",,"26,961","1,804,881","369,625","23,431","1,411,824","81,704","75,544",1,8
2011,Full-Year Resident,Chemung,United States,New York,Chemung,"200,000 - 249,999",,256,"57,048","5,387",300,"51,361","3,521","3,252",13,11
2002,Full-Year Resident, Delaware ,United States,New York,Delaware,"20,000 - 29,999",,"2,781","68,892","30,270","1,903","36,719","1,615","1,086",18,4
2007,Full-Year Resident, New York City - Queens ,United States,New York,Queens,"50,000 - 59,999",,"59,104","3,234,057","826,139","40,683","2,367,235","130,257","119,003",4,7
2006,Full-Year Resident, Schoharie ,United States,New York,Schoharie,"40,000 - 49,999",,"1,092","48,993","14,351",803,"33,839","1,689","1,469",49,6
1999,Full-Year Resident, Dutchess ,United States,New York,Dutchess,"100,000 - 199,999",,"9,499","1,229,603","168,502","11,824","1,049,277","68,309","66,032",19,10
2011,Full-Year Resident,Nassau,United States,New York,Nassau,"100,000 - 199,999",,"102,837","14,262,484","2,858,405","121,470","11,282,610","746,468","721,168",34,10
2007,Full-Year Nonresident,Rhode Island,United States,Rhode Island,All,Total,,"2,243","1,148,677","175,241","1,073","972,459","67,357","7,939",138,14
2005,Full-Year Resident, Sullivan ,United States,New York,Sullivan,"30,000 - 39,999",,"3,104","107,968","36,585","2,239","69,144","3,348","2,955",54,5
2003,Full-Year Resident, Columbia ,United States,New York,Columbia,"5,000 - 9,999",,"2,852","20,898","17,707",24,"3,167",127,-269,16,2
2011,Full-Year Resident,Schoharie,United States,New York,Schoharie,"100,000 - 199,999",,786,"100,651","16,861",870,"82,920","5,382","5,130",49,10
2011,Full-Year Resident,Yates,United States,New York,Yates,"Under 5,000",,"1,935","-2,906","3,150",0,167,7,-191,63,1
2001,Full-Year Resident, Schuyler ,United States,New York,Schuyler,"200,000 and over",,32,"14,207",834,33,"13,340",914,823,50,11
2012,Full-Year Resident,Erie,United States,New York,Erie,"10,000 - 19,999",,"65,186","961,615.21","572,840.69","22,211.11","366,563.42","14,978.22","-12,002.40",20,3
2008,Full-Year Resident, Cortland ,United States,New York,Cortland,"Under 5,000",,"2,879",334,"5,327",0,329,13,-293,17,1
2004,Full-Year Nonresident,Massachusetts,United States,Massachusetts,All,"20,000 - 29,999",,775,"19,244","7,477",180,"11,566",535,250,121,4
2007,Full-Year Resident, Genesee ,United States,New York,Genesee,"5,000 - 9,999",,"2,871","21,093","17,037",50,"4,006",160,-338,24,2
2012,Full-Year Resident,Greene,United States,New York,Greene,"Under 5,000",,"3,634","-9,419.32","5,451.70",0,249.082,9.977,-200.635,25,1
1999,Full-Year Nonresident,California,United States,California,All,"5,000 - 9,999",,749,"5,621","4,276",10,"1,335",53,17,104,2
2007,Full-Year Resident, Montgomery ,United States,New York,Montgomery,"50,000 - 59,999",,"1,307","71,461","17,639","1,065","52,758","2,775","2,420",33,7
2006,Full-Year Resident,"Grand Total, Full-Year Resident",United States,New York,"Grand Total, Full-Year Resident","200,000 and over",,"293,425","238,297,175","12,886,376","309,909","225,101,788","15,419,412","14,291,890",67,11
1999,Full-Year Resident, Greene ,United States,New York,Greene,Total,,"18,869","628,309","174,692","9,726","443,892","24,512","22,938",25,12
2003,Full-Year Resident, New York City - Bronx ,United States,New York,Bronx,"100,000 - 199,999",,"9,531","1,213,446","185,947","10,489","1,016,995","66,836","64,768",1,10
2001,Full-Year Nonresident,New Hampshire,United States,New Hampshire,All,"10,000 - 19,999",,167,"2,394","1,110",11,"1,273",53,24,129,3
2000,Full-Year Nonresident,Virginia,United States,Virginia,All,"100,000 - 199,999",,"1,101","156,124","21,553",828,"133,244","8,866","2,053",145,10
2010,Full-Year Resident,Westchester,United States,New York,Westchester,"250,000 - 499,999",,"19,536","6,703,696","746,390","27,179","5,930,127","438,599","403,508",61,12
2000,Full-Year Resident, Sullivan ,United States,New York,Sullivan,"75,000 - 99,999",,"1,504","128,922","22,216","1,671","105,034","6,070","5,942",54,9
2003,Full-Year Resident, Genesee ,United States,New York,Genesee,"50,000 - 59,999",,"1,697","92,899","23,399","1,756","67,745","3,461","3,351",24,7
2012,Full-Year Nonresident,Ohio,United States,Ohio,All,"200,000 - 249,999",,297,"66,007.07","5,858.00",290,"49,579.37","3,300.59",505.615,134,11
2011,Full-Year Nonresident,Virginia,United States,Virginia,All,Total,,"11,885","5,686,069","217,171","7,330","4,898,530","409,851","54,574",145,14
2008,Full-Year Nonresident,Washington,United States,Washington,All,"250,000 - 499,999",,294,"103,248","11,046",247,"68,997","4,726",812,146,12
2009,Full-Year Resident,Orange,United States,New York,Orange,"Under 5,000",,"20,456","-56,499","34,095",2,"2,143",86,"-1,477",39,1
2000,Full-Year Resident, New York City - Bronx ,United States,New York,Bronx,"40,000 - 49,999",,"33,503","1,491,672","382,642","30,079","1,078,952","56,426","53,192",1,6
2002,Full-Year Nonresident,Minnesota,United States,Minnesota,All,"5,000 - 9,999",,90,644,437,0,207,8,4,123,2
2003,Full-Year Resident, Cortland ,United States,New York,Cortland,"30,000 - 39,999",,"2,155","74,864","24,359","1,520","48,986","2,352","2,183",17,5
2010,Full-Year Nonresident,Michigan,United States,Michigan,All,"75,000 - 99,999",,363,"31,612","6,073",278,"21,728","1,276",383,122,9
2006,Full-Year Nonresident,New Hampshire,United States,New Hampshire,All,"100,000 - 199,999",,394,"55,475","9,217",341,"45,698","3,039",778,129,10
2011,Full-Year Resident,Schuyler,United States,New York,Schuyler,"250,000 - 499,999",,29,"9,117",815,26,"8,277",597,482,50,12
